Time ,AvePressure [N/sq cm],MaxPressure [N/sq cm],MinPressure [N/sq cm],Force [N],Contact Area [sq cm],Centroid X [cm],Centroid Y [cm],Centroid Z [cm]
809.609,-0.064,0.101,-0.297,0.28,9.7,2.5,4.7,0
809.643,-0.062,0.107,-0.298,0.34,10.4,2.6,5.1,0
809.677,-0.06,0.117,-0.299,0.42,11.2,2.7,5.6,0
809.711,-0.058,0.125,-0.3,0.52,14.8,2.9,5.9,0
809.746,-0.056,0.134,-0.301,0.65,17.6,3,6.3,0
809.78,-0.054,0.14,-0.301,0.77,18.4,3.1,6.5,0
809.814,-0.052,0.146,-0.302,0.88,18.7,3.1,6.7,0
809.848,-0.05,0.15,-0.304,0.98,20.9,3.2,6.8,0
809.882,-0.049,0.154,-0.305,1.06,21.2,3.2,6.8,0
809.916,-0.048,0.157,-0.305,1.12,21.2,3.2,6.9,0
809.951,-0.047,0.16,-0.305,1.17,22.7,3.2,6.9,0
809.985,-0.046,0.163,-0.304,1.22,23.8,3.2,6.9,0
810.019,-0.045,0.165,-0.304,1.25,24.1,3.3,7,0
810.053,-0.044,0.166,-0.303,1.3,24.5,3.3,7,0
810.087,-0.044,0.168,-0.303,1.34,24.8,3.3,7,0
810.121,-0.043,0.174,-0.305,1.38,24.8,3.3,7,0
810.156,-0.042,0.18,-0.306,1.42,25.9,3.3,7,0
810.19,-0.042,0.184,-0.306,1.46,26.6,3.4,7,0
810.224,-0.041,0.189,-0.306,1.49,26.3,3.4,7,0
810.258,-0.041,0.193,-0.307,1.53,26.3,3.4,7,0
810.292,-0.04,0.196,-0.308,1.55,26.3,3.4,7,0
810.326,-0.04,0.199,-0.308,1.58,26.3,3.4,7,0
810.361,-0.039,0.203,-0.308,1.6,26.3,3.4,7,0
810.395,-0.039,0.206,-0.308,1.62,26.6,3.4,7,0
810.429,-0.039,0.208,-0.308,1.64,26.6,3.4,7,0
810.463,-0.038,0.21,-0.308,1.66,27,3.4,7,0
810.497,-0.038,0.212,-0.307,1.67,27,3.4,7,0
810.531,-0.038,0.213,-0.306,1.69,27,3.4,7,0
810.566,-0.038,0.215,-0.305,1.71,27,3.4,7,0
810.6,-0.037,0.215,-0.306,1.71,27,3.4,7,0
810.634,-0.037,0.216,-0.307,1.72,27,3.4,7,0
810.668,-0.037,0.217,-0.307,1.73,27,3.4,7,0
810.702,-0.037,0.218,-0.308,1.73,27,3.4,7,0
810.737,-0.037,0.22,-0.307,1.73,27.4,3.4,7,0
810.771,-0.037,0.22,-0.307,1.72,27.4,3.4,7,0
810.805,-0.037,0.22,-0.308,1.72,27.4,3.4,7,0
810.839,-0.037,0.219,-0.308,1.72,27.4,3.4,7,0
810.873,-0.038,0.218,-0.307,1.7,27,3.4,7,0
810.907,-0.038,0.216,-0.307,1.7,26.6,3.3,6.9,0
810.942,-0.038,0.215,-0.307,1.7,26.6,3.3,6.9,0
810.976,-0.038,0.215,-0.307,1.69,26.6,3.3,6.9,0
811.01,-0.038,0.216,-0.306,1.7,26.6,3.3,6.9,0
811.044,-0.038,0.217,-0.306,1.7,26.6,3.3,6.9,0
811.078,-0.038,0.218,-0.305,1.7,27,3.3,6.9,0
811.112,-0.038,0.216,-0.305,1.69,27,3.3,6.9,0
811.147,-0.038,0.215,-0.305,1.69,27,3.3,6.9,0
811.181,-0.038,0.213,-0.305,1.67,27,3.3,6.9,0
811.215,-0.039,0.212,-0.305,1.66,26.6,3.3,6.9,0
811.249,-0.039,0.211,-0.305,1.65,26.6,3.3,6.9,0
811.283,-0.039,0.21,-0.304,1.64,26.6,3.3,6.9,0
811.317,-0.039,0.207,-0.304,1.63,26.6,3.2,6.9,0
811.352,-0.039,0.206,-0.305,1.62,26.6,3.2,6.9,0
811.386,-0.039,0.203,-0.305,1.61,26.3,3.2,6.9,0
811.42,-0.04,0.201,-0.306,1.59,26.3,3.2,6.8,0
811.454,-0.04,0.199,-0.307,1.58,26.3,3.2,6.8,0
811.488,-0.04,0.197,-0.307,1.56,26.3,3.2,6.8,0
811.522,-0.04,0.197,-0.307,1.56,26.3,3.2,6.8,0
811.557,-0.04,0.197,-0.306,1.55,26.3,3.2,6.8,0
811.591,-0.04,0.195,-0.306,1.54,25.9,3.2,6.8,0
811.625,-0.041,0.194,-0.306,1.54,25.9,3.2,6.8,0
811.659,-0.041,0.193,-0.307,1.53,25.9,3.1,6.8,0
811.693,-0.041,0.192,-0.307,1.52,25.6,3.1,6.8,0
811.727,-0.041,0.191,-0.307,1.52,25.9,3.1,6.8,0
811.762,-0.041,0.191,-0.306,1.52,25.9,3.1,6.8,0
811.796,-0.041,0.191,-0.305,1.5,25.2,3.1,6.8,0
811.83,-0.041,0.19,-0.305,1.5,25.2,3.1,6.8,0
811.864,-0.041,0.189,-0.304,1.49,25.2,3.1,6.8,0
811.898,-0.041,0.189,-0.305,1.49,25.2,3.1,6.7,0
811.932,-0.041,0.189,-0.307,1.49,25.6,3.1,6.7,0
811.967,-0.041,0.189,-0.307,1.49,25.6,3.1,6.7,0
812.001,-0.041,0.189,-0.308,1.48,25.2,3.1,6.7,0
812.035,-0.042,0.189,-0.308,1.48,25.2,3.1,6.7,0
812.069,-0.042,0.189,-0.308,1.48,25.2,3.1,6.7,0
812.103,-0.042,0.189,-0.305,1.47,25.2,3.1,6.8,0
812.137,-0.042,0.188,-0.305,1.46,25.2,3.1,6.8,0
812.172,-0.042,0.188,-0.304,1.45,25.2,3.1,6.8,0
812.206,-0.042,0.188,-0.304,1.44,25.2,3.1,6.8,0
812.24,-0.042,0.188,-0.305,1.44,25.2,3.1,6.8,0
812.274,-0.042,0.187,-0.305,1.43,25.2,3.1,6.8,0
812.308,-0.042,0.187,-0.305,1.43,25.2,3.1,6.8,0
812.342,-0.042,0.186,-0.305,1.43,25.2,3.1,6.8,0
812.377,-0.042,0.185,-0.304,1.42,25.2,3.1,6.8,0
812.411,-0.042,0.185,-0.303,1.42,24.8,3.1,6.8,0
812.445,-0.042,0.185,-0.303,1.41,24.8,3.1,6.8,0
812.479,-0.042,0.184,-0.303,1.4,24.8,3.1,6.8,0
812.513,-0.043,0.183,-0.303,1.39,24.8,3.1,6.7,0
812.548,-0.043,0.183,-0.303,1.38,24.5,3.1,6.7,0
812.582,-0.043,0.182,-0.303,1.38,24.8,3.1,6.7,0
812.616,-0.043,0.182,-0.302,1.37,24.5,3.1,6.7,0
812.65,-0.043,0.182,-0.304,1.37,24.5,3.1,6.8,0
812.684,-0.043,0.182,-0.305,1.36,24.5,3.1,6.8,0
812.718,-0.043,0.182,-0.305,1.35,24.5,3.1,6.8,0
812.753,-0.043,0.183,-0.306,1.35,24.5,3,6.7,0
812.787,-0.043,0.184,-0.306,1.35,24.1,3,6.7,0
812.821,-0.043,0.183,-0.306,1.35,24.1,3,6.7,0
812.855,-0.043,0.182,-0.305,1.34,24.5,3,6.7,0
812.889,-0.043,0.182,-0.304,1.34,24.5,3,6.7,0
812.923,-0.043,0.181,-0.304,1.34,24.5,3,6.7,0
812.958,-0.044,0.181,-0.305,1.33,24.5,3,6.7,0
812.992,-0.044,0.181,-0.305,1.32,24.1,3,6.7,0
813.026,-0.044,0.18,-0.305,1.31,24.5,3,6.7,0
813.06,-0.044,0.179,-0.305,1.3,24.5,3,6.7,0
813.094,-0.044,0.179,-0.305,1.29,24.5,3,6.7,0
813.128,-0.044,0.179,-0.304,1.29,24.5,3,6.7,0
813.163,-0.044,0.178,-0.303,1.28,24.5,3,6.7,0
813.197,-0.044,0.178,-0.303,1.28,24.5,3,6.6,0
813.231,-0.045,0.178,-0.303,1.28,24.1,3,6.6,0
813.265,-0.045,0.178,-0.304,1.28,24.1,3,6.6,0
813.299,-0.045,0.176,-0.304,1.27,24.1,3,6.6,0
813.333,-0.045,0.175,-0.304,1.27,24.1,3,6.7,0
813.368,-0.045,0.174,-0.304,1.27,24.1,3,6.7,0
813.402,-0.045,0.173,-0.303,1.26,24.1,3,6.7,0
813.436,-0.045,0.173,-0.303,1.25,24.1,3,6.7,0
813.47,-0.045,0.172,-0.303,1.25,24.1,3,6.6,0
813.504,-0.045,0.173,-0.303,1.25,24.1,3,6.6,0
813.538,-0.045,0.173,-0.304,1.24,24.1,3,6.6,0
813.573,-0.046,0.172,-0.305,1.23,23.8,2.9,6.6,0
813.607,-0.046,0.171,-0.305,1.22,24.1,2.9,6.6,0
813.641,-0.046,0.168,-0.305,1.19,23,2.9,6.6,0
813.675,-0.047,0.167,-0.303,1.15,23,2.8,6.5,0
813.709,-0.048,0.162,-0.301,1.08,22.7,2.8,6.5,0
813.743,-0.05,0.158,-0.301,1,20.9,2.7,6.4,0
813.778,-0.051,0.154,-0.3,0.92,19.1,2.5,6.3,0
813.812,-0.053,0.15,-0.301,0.83,17.6,2.3,6.3,0
813.846,-0.055,0.142,-0.301,0.72,15.8,2,6.1,0
813.88,-0.057,0.136,-0.299,0.61,14,1.8,6,0
813.914,-0.06,0.12,-0.298,0.49,11.5,1.7,5.7,0
813.948,-0.062,0.109,-0.298,0.39,10.1,1.9,5.1,0
813.983,-0.065,0.095,-0.297,0.31,8.6,2.2,4.5,0
814.017,-0.066,0.09,-0.295,0.27,7.2,2.4,4,0
814.051,-0.067,0.09,-0.294,0.25,6.5,2.6,3.6,0
814.085,-0.068,0.09,-0.295,0.23,6.1,2.7,3.4,0
814.119,-0.069,0.09,-0.296,0.23,6.1,2.8,3.3,0
814.153,-0.069,0.09,-0.296,0.22,6.1,2.8,3.2,0
814.188,-0.069,0.09,-0.296,0.22,6.1,2.9,3.1,0
814.222,-0.069,0.092,-0.295,0.22,6.1,2.9,3.1,0
814.256,-0.069,0.092,-0.295,0.21,5.8,2.9,3,0
814.29,-0.069,0.092,-0.295,0.21,5.8,3,3,0
814.324,-0.07,0.092,-0.296,0.21,5.8,3,2.9,0
814.359,-0.07,0.092,-0.294,0.21,5.4,3,2.8,0
814.393,-0.07,0.094,-0.293,0.21,5.4,3,2.8,0
814.427,-0.07,0.095,-0.293,0.21,5.4,3,2.8,0
814.461,-0.07,0.099,-0.292,0.21,5.4,3,2.7,0
814.495,-0.069,0.101,-0.293,0.21,5.4,3,2.8,0
814.529,-0.069,0.099,-0.293,0.21,5,3.1,2.8,0
814.564,-0.069,0.097,-0.294,0.21,5,3.1,2.7,0
814.598,-0.069,0.099,-0.294,0.21,5,3.1,2.7,0
814.632,-0.069,0.099,-0.294,0.21,5,3.1,2.7,0
814.666,-0.069,0.101,-0.294,0.21,5.4,3.1,2.7,0
814.7,-0.069,0.101,-0.293,0.21,5.4,3.1,2.7,0
814.734,-0.069,0.101,-0.292,0.21,5.4,3.1,2.7,0
814.769,-0.07,0.099,-0.294,0.21,5,3.1,2.7,0
814.803,-0.07,0.099,-0.294,0.21,5,3.1,2.7,0
814.837,-0.07,0.099,-0.294,0.21,5,3.1,2.6,0
814.871,-0.07,0.101,-0.294,0.21,5.4,3.1,2.6,0
814.905,-0.07,0.101,-0.295,0.21,5.4,3.1,2.5,0
814.939,-0.07,0.101,-0.296,0.2,5,3.2,2.5,0
814.974,-0.07,0.102,-0.294,0.2,5,3.2,2.5,0
815.008,-0.07,0.102,-0.294,0.21,5,3.2,2.6,0
815.042,-0.07,0.102,-0.294,0.21,5,3.1,2.6,0
815.076,-0.07,0.101,-0.294,0.21,5,3.1,2.6,0
815.11,-0.07,0.101,-0.294,0.21,5,3.1,2.6,0
815.144,-0.07,0.099,-0.294,0.2,5.4,3.2,2.6,0
815.179,-0.07,0.097,-0.295,0.2,5.4,3.2,2.5,0
815.213,-0.07,0.099,-0.297,0.2,5.4,3.2,2.5,0
815.247,-0.07,0.099,-0.295,0.2,5.4,3.2,2.5,0
815.281,-0.07,0.101,-0.294,0.21,5.4,3.1,2.5,0
815.315,-0.07,0.102,-0.296,0.21,5.4,3.2,2.5,0
815.349,-0.07,0.104,-0.298,0.21,5.4,3.1,2.5,0
815.384,-0.07,0.104,-0.298,0.21,5.4,3.1,2.5,0
815.418,-0.07,0.102,-0.298,0.21,5.4,3.1,2.5,0
815.452,-0.07,0.101,-0.297,0.21,5,3.1,2.5,0
815.486,-0.07,0.102,-0.296,0.21,5,3.1,2.5,0
815.52,-0.07,0.102,-0.295,0.21,5,3.1,2.5,0
815.554,-0.07,0.102,-0.294,0.21,5.4,3.1,2.5,0
815.589,-0.07,0.104,-0.294,0.21,5.4,3.1,2.6,0
815.623,-0.07,0.102,-0.294,0.21,5.4,3.1,2.5,0
815.657,-0.07,0.102,-0.294,0.21,5.8,3.1,2.5,0
815.691,-0.07,0.102,-0.294,0.21,5.8,3.1,2.5,0
815.725,-0.07,0.102,-0.294,0.21,5.8,3.1,2.6,0
815.759,-0.07,0.102,-0.294,0.21,5.4,3.1,2.5,0
815.794,-0.07,0.104,-0.294,0.21,5.4,3.1,2.5,0
815.828,-0.07,0.104,-0.294,0.21,5.4,3.1,2.6,0
815.862,-0.07,0.104,-0.294,0.21,5.4,3.1,2.6,0
815.896,-0.07,0.104,-0.295,0.21,5.4,3.1,2.6,0
815.93,-0.07,0.104,-0.294,0.2,5.4,3.1,2.6,0
815.965,-0.07,0.104,-0.294,0.21,5.8,3.1,2.6,0
815.999,-0.07,0.104,-0.294,0.21,5.4,3.1,2.6,0
816.033,-0.07,0.106,-0.294,0.2,5.4,3.1,2.6,0
816.067,-0.07,0.106,-0.293,0.2,5.4,3.1,2.6,0
816.101,-0.07,0.106,-0.292,0.21,5.4,3,2.6,0
816.135,-0.07,0.106,-0.294,0.2,5.4,3.1,2.6,0
816.17,-0.07,0.102,-0.294,0.2,5.4,3.1,2.6,0
816.204,-0.07,0.101,-0.294,0.2,5,3.1,2.6,0
816.238,-0.07,0.102,-0.294,0.2,5,3.1,2.6,0
816.272,-0.07,0.102,-0.294,0.2,5,3.1,2.6,0
816.306,-0.07,0.102,-0.294,0.2,5,3.1,2.5,0
816.34,-0.07,0.101,-0.295,0.2,4.7,3.1,2.5,0
816.375,-0.07,0.102,-0.296,0.2,5,3.1,2.5,0
816.409,-0.07,0.104,-0.296,0.2,5,3.1,2.5,0
816.443,-0.071,0.104,-0.296,0.19,5.4,3.1,2.5,0
816.477,-0.071,0.104,-0.297,0.19,4.7,3.1,2.5,0
816.511,-0.071,0.101,-0.297,0.19,5,3.1,2.5,0
816.545,-0.071,0.099,-0.296,0.19,5,3.1,2.5,0
816.58,-0.071,0.099,-0.295,0.19,4.7,3.1,2.5,0
816.614,-0.071,0.099,-0.294,0.19,4.3,3.1,2.5,0
816.648,-0.071,0.099,-0.294,0.18,4.7,3.1,2.5,0
816.682,-0.071,0.099,-0.294,0.18,4.7,3.1,2.5,0
816.716,-0.071,0.097,-0.294,0.18,4.3,3.2,2.4,0
816.75,-0.071,0.097,-0.294,0.18,4,3.2,2.4,0
816.785,-0.071,0.095,-0.294,0.17,4,3.2,2.4,0
816.819,-0.07,0.094,-0.296,0.17,4,3.1,2.4,0
816.853,-0.07,0.092,-0.297,0.16,4.7,3,2.5,0
816.887,-0.069,0.092,-0.296,0.17,5,2.9,2.8,0
816.921,-0.067,0.087,-0.296,0.2,7.2,2.8,3.6,0
816.955,-0.065,0.083,-0.297,0.25,7.6,2.8,4.3,0
816.99,-0.063,0.093,-0.298,0.32,9.7,3,4.8,0
817.024,-0.061,0.103,-0.298,0.4,11.2,3.1,5.2,0
817.058,-0.059,0.114,-0.298,0.49,13,3.2,5.5,0
817.092,-0.057,0.121,-0.298,0.59,14.4,3.2,5.8,0
817.126,-0.055,0.129,-0.299,0.7,18,3.3,6,0
817.16,-0.053,0.133,-0.301,0.81,19.4,3.3,6.2,0
817.195,-0.051,0.14,-0.301,0.92,20.9,3.4,6.3,0
817.229,-0.049,0.144,-0.302,1.02,22,3.4,6.4,0
817.263,-0.048,0.148,-0.303,1.1,22,3.5,6.5,0
817.297,-0.047,0.15,-0.304,1.16,22.3,3.5,6.6,0
817.331,-0.046,0.154,-0.305,1.23,22.3,3.5,6.6,0
817.365,-0.045,0.157,-0.305,1.28,23,3.5,6.6,0
817.4,-0.044,0.161,-0.304,1.34,24.1,3.5,6.7,0
817.434,-0.043,0.165,-0.305,1.4,24.5,3.5,6.7,0
817.468,-0.042,0.171,-0.305,1.45,24.5,3.5,6.7,0
817.502,-0.042,0.174,-0.305,1.49,24.5,3.6,6.7,0
817.536,-0.041,0.179,-0.304,1.53,24.8,3.6,6.7,0
817.57,-0.041,0.182,-0.305,1.56,24.8,3.6,6.7,0
817.605,-0.04,0.19,-0.307,1.6,25.2,3.6,6.7,0
817.639,-0.039,0.195,-0.308,1.64,25.6,3.6,6.7,0
817.673,-0.039,0.202,-0.308,1.69,26.3,3.6,6.7,0
817.707,-0.038,0.207,-0.308,1.72,25.9,3.6,6.7,0
817.741,-0.038,0.208,-0.308,1.75,26.3,3.6,6.7,0
817.776,-0.038,0.209,-0.308,1.77,27,3.6,6.7,0
817.81,-0.037,0.212,-0.308,1.79,27.7,3.6,6.7,0
817.844,-0.037,0.214,-0.307,1.82,28.1,3.6,6.7,0
817.878,-0.037,0.216,-0.307,1.84,28.1,3.6,6.7,0
817.912,-0.037,0.217,-0.306,1.86,28.1,3.6,6.7,0
817.946,-0.036,0.218,-0.306,1.87,28.1,3.6,6.7,0
817.981,-0.036,0.219,-0.307,1.88,28.1,3.6,6.7,0
818.015,-0.036,0.22,-0.307,1.88,27.7,3.6,6.7,0
818.049,-0.036,0.222,-0.307,1.89,27.7,3.6,6.7,0
818.083,-0.036,0.222,-0.307,1.9,28.1,3.6,6.7,0
818.117,-0.036,0.223,-0.308,1.9,28.1,3.6,6.7,0
818.151,-0.036,0.22,-0.308,1.9,27.7,3.6,6.7,0
818.186,-0.036,0.219,-0.308,1.89,27.7,3.6,6.7,0
818.22,-0.036,0.217,-0.308,1.89,28.1,3.6,6.7,0
818.254,-0.036,0.216,-0.309,1.89,28.1,3.6,6.6,0
818.288,-0.036,0.217,-0.31,1.89,27.7,3.6,6.6,0
818.322,-0.036,0.218,-0.309,1.88,27.7,3.6,6.7,0
818.356,-0.036,0.217,-0.309,1.88,27.7,3.6,6.7,0
818.391,-0.036,0.216,-0.309,1.87,28.1,3.6,6.7,0
818.425,-0.036,0.216,-0.308,1.87,27.7,3.6,6.7,0
818.459,-0.036,0.215,-0.308,1.86,27.7,3.6,6.7,0
818.493,-0.036,0.215,-0.308,1.86,27.7,3.6,6.6,0
818.527,-0.036,0.215,-0.308,1.86,27.7,3.6,6.6,0
818.561,-0.036,0.215,-0.307,1.86,27.7,3.6,6.6,0
818.596,-0.036,0.214,-0.307,1.86,27.7,3.6,6.6,0
818.63,-0.036,0.215,-0.307,1.86,27.7,3.6,6.6,0
818.664,-0.036,0.215,-0.306,1.86,27.7,3.6,6.6,0
818.698,-0.036,0.215,-0.306,1.86,27.7,3.6,6.6,0
818.732,-0.036,0.215,-0.306,1.86,27.7,3.6,6.6,0
818.766,-0.036,0.213,-0.306,1.86,27.4,3.6,6.6,0
818.801,-0.036,0.212,-0.305,1.87,27.4,3.6,6.6,0
818.835,-0.036,0.213,-0.305,1.87,27.4,3.6,6.6,0
818.869,-0.036,0.213,-0.305,1.86,27.7,3.6,6.6,0
818.903,-0.036,0.213,-0.305,1.86,27.7,3.6,6.6,0
818.937,-0.036,0.213,-0.304,1.85,27.7,3.6,6.6,0
818.971,-0.036,0.213,-0.304,1.85,27.7,3.6,6.6,0
819.006,-0.036,0.214,-0.303,1.85,27.4,3.6,6.6,0
819.04,-0.036,0.215,-0.303,1.85,27.7,3.6,6.6,0
819.074,-0.036,0.216,-0.305,1.86,27.7,3.6,6.6,0
819.108,-0.036,0.215,-0.305,1.86,27.7,3.6,6.6,0
819.142,-0.036,0.215,-0.306,1.87,27.7,3.6,6.6,0
819.176,-0.036,0.215,-0.306,1.87,27.4,3.6,6.6,0
819.211,-0.036,0.216,-0.307,1.87,27.4,3.6,6.6,0
819.245,-0.036,0.216,-0.307,1.87,27.4,3.6,6.6,0
819.279,-0.036,0.216,-0.307,1.86,27.4,3.6,6.6,0
819.313,-0.036,0.216,-0.306,1.87,27.7,3.6,6.6,0
819.347,-0.036,0.217,-0.307,1.87,28.1,3.6,6.6,0
819.382,-0.036,0.217,-0.308,1.87,27.4,3.6,6.6,0
819.416,-0.036,0.218,-0.307,1.86,27.4,3.6,6.6,0
819.45,-0.036,0.219,-0.306,1.86,27,3.7,6.6,0
819.484,-0.036,0.219,-0.307,1.86,27.4,3.7,6.6,0
819.518,-0.036,0.22,-0.308,1.86,27,3.7,6.6,0
819.552,-0.036,0.221,-0.306,1.86,27.4,3.7,6.6,0
819.587,-0.036,0.222,-0.305,1.86,27.4,3.7,6.6,0
819.621,-0.036,0.222,-0.305,1.86,27.7,3.7,6.6,0
819.655,-0.036,0.22,-0.305,1.86,27.4,3.7,6.6,0
819.689,-0.037,0.22,-0.307,1.85,27.4,3.7,6.6,0
819.723,-0.037,0.218,-0.308,1.83,27.4,3.7,6.5,0
819.757,-0.037,0.216,-0.307,1.81,27.7,3.7,6.5,0
819.792,-0.037,0.213,-0.306,1.78,27.4,3.6,6.5,0
819.826,-0.038,0.212,-0.305,1.76,27.4,3.6,6.5,0
819.86,-0.038,0.208,-0.305,1.74,27.4,3.6,6.5,0
819.894,-0.038,0.206,-0.307,1.72,27.4,3.6,6.5,0
819.928,-0.039,0.203,-0.308,1.7,27.4,3.6,6.5,0
819.962,-0.039,0.201,-0.306,1.66,26.3,3.5,6.4,0
819.997,-0.04,0.192,-0.305,1.61,26.3,3.5,6.4,0
820.031,-0.041,0.186,-0.305,1.52,26.3,3.4,6.4,0
820.065,-0.043,0.168,-0.305,1.39,23.8,3.3,6.3,0
820.099,-0.045,0.165,-0.303,1.23,22.7,3.1,6.2,0
820.133,-0.048,0.157,-0.301,1.04,21.6,2.8,6.1,0
820.167,-0.052,0.151,-0.301,0.85,18.7,2.5,5.9,0
820.202,-0.055,0.136,-0.3,0.66,14.8,2.1,5.8,0
820.236,-0.059,0.126,-0.299,0.49,11.5,1.9,5.5,0
820.27,-0.062,0.108,-0.298,0.38,10.1,2,4.9,0
820.304,-0.065,0.096,-0.297,0.31,7.6,2.3,4.4,0
820.338,-0.066,0.089,-0.295,0.27,6.1,2.4,3.9,0
820.372,-0.068,0.092,-0.295,0.25,6.1,2.5,3.7,0
820.407,-0.068,0.092,-0.295,0.24,6.1,2.6,3.5,0
820.441,-0.069,0.094,-0.295,0.24,5.8,2.7,3.4,0
820.475,-0.069,0.094,-0.295,0.23,5.8,2.8,3.3,0
820.509,-0.069,0.094,-0.296,0.23,5.8,2.8,3.2,0
820.543,-0.07,0.094,-0.296,0.22,5.8,2.9,3.1,0
820.577,-0.07,0.094,-0.297,0.22,5.4,2.9,3,0
820.612,-0.07,0.097,-0.298,0.22,5.4,2.9,2.9,0
820.646,-0.07,0.099,-0.298,0.22,5.4,2.9,2.9,0
820.68,-0.07,0.099,-0.297,0.22,5.4,2.9,2.9,0
820.714,-0.07,0.099,-0.296,0.22,5.4,2.9,2.9,0
820.748,-0.07,0.097,-0.295,0.22,5.8,3,2.8,0
820.782,-0.07,0.097,-0.296,0.22,5,3,2.8,0
820.817,-0.07,0.097,-0.297,0.21,5.4,3,2.8,0
820.851,-0.07,0.097,-0.296,0.21,5.4,3,2.7,0
820.885,-0.07,0.099,-0.296,0.21,5.4,3,2.8,0
820.919,-0.07,0.101,-0.295,0.21,5.4,3,2.7,0
820.953,-0.07,0.101,-0.294,0.21,5.4,3,2.7,0
820.988,-0.07,0.099,-0.295,0.21,5.8,3,2.7,0
821.022,-0.07,0.101,-0.295,0.21,5.8,3,2.7,0
821.056,-0.07,0.102,-0.294,0.21,5.8,3,2.7,0
821.09,-0.07,0.101,-0.294,0.21,6.1,3,2.7,0
821.124,-0.07,0.099,-0.294,0.21,6.1,3,2.7,0
821.158,-0.07,0.099,-0.294,0.21,5.8,3,2.7,0
821.193,-0.07,0.099,-0.295,0.21,5.8,3,2.7,0
821.227,-0.07,0.101,-0.296,0.21,5.8,3,2.6,0
821.261,-0.07,0.102,-0.295,0.21,5.8,3,2.6,0
821.295,-0.07,0.104,-0.295,0.21,5.8,3,2.6,0
821.329,-0.07,0.104,-0.295,0.21,5.4,3,2.7,0
821.363,-0.07,0.102,-0.295,0.21,5.4,3.1,2.6,0
821.398,-0.07,0.102,-0.295,0.21,5.4,3.1,2.6,0
821.432,-0.07,0.102,-0.295,0.21,5.4,3.1,2.6,0
821.466,-0.07,0.102,-0.295,0.21,5.4,3,2.7,0
821.5,-0.07,0.099,-0.295,0.21,5.4,3.1,2.7,0
821.534,-0.07,0.097,-0.296,0.21,5.4,3.1,2.7,0
821.568,-0.07,0.097,-0.297,0.21,5.4,3.1,2.7,0
821.603,-0.07,0.097,-0.295,0.21,5.8,3.1,2.7,0
821.637,-0.07,0.099,-0.294,0.21,5.8,3.1,2.6,0
821.671,-0.07,0.101,-0.294,0.21,5.8,3.1,2.7,0
821.705,-0.07,0.099,-0.294,0.21,5.8,3.1,2.7,0
821.739,-0.07,0.099,-0.294,0.21,5.4,3.1,2.7,0
821.773,-0.07,0.101,-0.295,0.21,5.4,3.1,2.7,0
821.808,-0.07,0.101,-0.294,0.21,5.4,3.1,2.7,0
821.842,-0.07,0.101,-0.294,0.21,5.4,3.1,2.7,0
821.876,-0.071,0.101,-0.295,0.21,5.4,3.1,2.7,0
821.91,-0.071,0.099,-0.296,0.2,5,3.1,2.7,0
821.944,-0.071,0.097,-0.296,0.2,5,3.1,2.6,0
821.978,-0.071,0.099,-0.295,0.2,5.8,3.1,2.6,0
822.013,-0.071,0.101,-0.295,0.2,5,3.1,2.6,0
822.047,-0.071,0.101,-0.295,0.2,5,3.1,2.6,0
822.081,-0.071,0.101,-0.295,0.2,5.4,3.1,2.6,0
822.115,-0.071,0.099,-0.295,0.2,5.4,3.1,2.6,0
822.149,-0.071,0.099,-0.294,0.2,5.4,3.1,2.6,0
822.183,-0.071,0.099,-0.294,0.2,5.4,3.1,2.6,0
822.218,-0.071,0.099,-0.295,0.2,5.4,3.2,2.5,0
822.252,-0.071,0.101,-0.296,0.2,5.4,3.2,2.5,0
822.286,-0.071,0.101,-0.296,0.2,5.8,3.2,2.5,0
822.32,-0.071,0.099,-0.296,0.2,5.8,3.2,2.6,0
822.354,-0.071,0.097,-0.295,0.2,5.4,3.1,2.6,0
822.388,-0.071,0.099,-0.294,0.2,5,3.1,2.6,0
822.423,-0.071,0.099,-0.295,0.2,5,3.1,2.6,0
822.457,-0.071,0.099,-0.296,0.2,5.4,3.2,2.6,0
822.491,-0.071,0.099,-0.296,0.2,5,3.2,2.5,0
822.525,-0.071,0.099,-0.296,0.2,5,3.1,2.5,0
822.559,-0.071,0.101,-0.295,0.2,5,3.1,2.5,0
822.593,-0.071,0.099,-0.295,0.2,5,3.1,2.5,0
822.628,-0.071,0.099,-0.294,0.2,5,3.1,2.5,0
822.662,-0.071,0.101,-0.293,0.2,5.4,3.1,2.5,0
822.696,-0.071,0.102,-0.294,0.2,5.4,3.1,2.6,0
822.73,-0.071,0.104,-0.294,0.2,5.4,3.1,2.6,0
822.764,-0.071,0.104,-0.295,0.2,5.4,3.1,2.6,0
822.799,-0.071,0.102,-0.296,0.2,5.4,3.1,2.5,0
822.833,-0.071,0.101,-0.297,0.2,5.4,3.1,2.5,0
822.867,-0.071,0.102,-0.297,0.19,5.4,3.1,2.5,0
822.901,-0.071,0.102,-0.298,0.19,5.4,3.1,2.5,0
822.935,-0.071,0.101,-0.298,0.19,5,3.1,2.5,0
822.969,-0.071,0.099,-0.298,0.19,5,3.1,2.5,0
823.004,-0.071,0.099,-0.298,0.19,5,3.1,2.5,0
823.038,-0.071,0.097,-0.298,0.19,4.7,3.1,2.5,0
823.072,-0.072,0.095,-0.297,0.19,4.3,3.1,2.5,0
